HGNC ID	Approved symbol	RefSeq IDs	Ensembl gene ID
HGNC:32983	SNORD113-4	NR_003232.1	ENSG00000201672
HGNC:32984	SNORD113-5	NR_003233.1	ENSG00000272474
HGNC:32985	SNORD113-6	NR_003234.1	ENSG00000200215
HGNC:32986	SNORD113-7	NR_003235.1	ENSG00000200632
HGNC:32987	SNORD113-8	NR_003236.1	ENSG00000200367
HGNC:32988	SNORD113-9	NR_003237.1	ENSG00000201950
HGNC:32778	SNORD113@		
HGNC:32989	SNORD114-1	NR_003193.1	ENSG00000199575
HGNC:32990	SNORD114-2	NR_003194.1	ENSG00000200823
HGNC:32991	SNORD114-3	NR_003195.1	ENSG00000201839
HGNC:32992	SNORD114-4	NR_003196.1	ENSG00000200832
HGNC:32993	SNORD114-5	NR_003197.1	ENSG00000199798
HGNC:32994	SNORD114-6	NR_003198.1	ENSG00000201263
HGNC:32995	SNORD114-7	NR_003199.1	ENSG00000199390
HGNC:32996	SNORD114-8	NR_003200.1	
HGNC:32997	SNORD114-9	NR_003201.1	ENSG00000201240
HGNC:32998	SNORD114-10	NR_003203.1	ENSG00000200279
HGNC:32999	SNORD114-11	NR_003204.1	ENSG00000200608
HGNC:33000	SNORD114-12	NR_003205.1	ENSG00000202270
HGNC:33001	SNORD114-13	NR_003206.1	ENSG00000201247
HGNC:33002	SNORD114-14	NR_003207.1	ENSG00000199593
HGNC:33003	SNORD114-15	NR_003208.1	ENSG00000201557
HGNC:33004	SNORD114-16	NR_003209.1	ENSG00000199914
HGNC:33005	SNORD114-17	NR_003210.1	ENSG00000201569
HGNC:33006	SNORD114-18	NR_003211.1	ENSG00000202142
HGNC:33007	SNORD114-19	NR_003212.1	ENSG00000199942
HGNC:33008	SNORD114-20	NR_003213.1	ENSG00000202048
HGNC:33009	SNORD114-21	NR_003214.1	ENSG00000272344
HGNC:33010	SNORD114-22	NR_003215.1	ENSG00000202293
HGNC:33011	SNORD114-23	NR_003216.1	ENSG00000200406
HGNC:33012	SNORD114-24	NR_003217.1	ENSG00000201899
HGNC:33013	SNORD114-25	NR_003218.1	ENSG00000200612
HGNC:33014	SNORD114-26	NR_003219.1	ENSG00000200413
HGNC:33015	SNORD114-27	NR_003220.1	ENSG00000200636
HGNC:33016	SNORD114-28	NR_003221.1	ENSG00000200480
HGNC:33017	SNORD114-29	NR_003222.1	ENSG00000201689
HGNC:33018	SNORD114-30	NR_003223.1	ENSG00000201318
HGNC:33019	SNORD114-31	NR_003224.1	ENSG00000200089
HGNC:32779	SNORD114@		
HGNC:33020	SNORD115-1	NR_001291	ENSG00000201831
HGNC:33021	SNORD115-2	NR_003294.1	ENSG00000199712
HGNC:33022	SNORD115-3	NR_003295.1	ENSG00000199970
HGNC:33023	SNORD115-4	NR_003296.1	ENSG00000200680
HGNC:33024	SNORD115-5	NR_003297.1	ENSG00000200503
HGNC:33025	SNORD115-6	NR_003298.1	ENSG00000200812
HGNC:33026	SNORD115-7	NR_003299.1	ENSG00000278089
HGNC:33027	SNORD115-8	NR_003300.1	ENSG00000200726
HGNC:33028	SNORD115-9	NR_003301.1	ENSG00000199782
HGNC:33029	SNORD115-10	NR_003302.1	ENSG00000201943
HGNC:33030	SNORD115-11	NR_003303.1	ENSG00000200486
HGNC:33031	SNORD115-12	NR_003304.1	ENSG00000199453
HGNC:33032	SNORD115-13	NR_003305.1	ENSG00000273835
HGNC:33033	SNORD115-14	NR_003306.1	ENSG00000199960
HGNC:33034	SNORD115-15	NR_003307.1	ENSG00000201679
HGNC:33035	SNORD115-16	NR_003308.1	ENSG00000200757
HGNC:33036	SNORD115-17	NR_003309.1	ENSG00000201482
HGNC:33037	SNORD115-18	NR_003310.1	ENSG00000200163
HGNC:33038	SNORD115-19	NR_003311.1	ENSG00000199968
HGNC:33039	SNORD115-20	NR_003312.1	ENSG00000201969
HGNC:33040	SNORD115-21	NR_003313.1	ENSG00000199833
HGNC:33041	SNORD115-22	NR_003314.1	ENSG00000201326
HGNC:33042	SNORD115-23	NR_003315.1	ENSG00000201331
HGNC:33043	SNORD115-24	NR_003495	ENSG00000200398
HGNC:33044	SNORD115-25	NR_003342.1	ENSG00000199489
HGNC:33045	SNORD115-26	NR_003343.1	ENSG00000275524
HGNC:33046	SNORD115-27	NR_003496	ENSG00000201300
HGNC:33047	SNORD115-28	NR_003497	ENSG00000200801
HGNC:33048	SNORD115-29	NR_003344.1	ENSG00000199704
HGNC:33049	SNORD115-30	NR_003345.1	ENSG00000200987
HGNC:33050	SNORD115-31	NR_003346.1	ENSG00000202188
HGNC:33051	SNORD115-32	NR_003347.1	ENSG00000200949
HGNC:33052	SNORD115-33	NR_003348.1	ENSG00000200593
HGNC:33053	SNORD115-34	NR_003349.1	ENSG00000199311
HGNC:33054	SNORD115-35	NR_003350.1	ENSG00000201992
HGNC:33055	SNORD115-36	NR_003351.1	ENSG00000202499
HGNC:33056	SNORD115-37	NR_003352.1	ENSG00000200638
HGNC:33057	SNORD115-38	NR_003353.1	ENSG00000201907
HGNC:33058	SNORD115-39	NR_003354.1	ENSG00000200564
HGNC:33059	SNORD115-40	NR_003355.1	ENSG00000272460
HGNC:33060	SNORD115-41	NR_003356.1	ENSG00000200478
HGNC:33061	SNORD115-42	NR_003357.1	ENSG00000201143
HGNC:33062	SNORD115-43	NR_003358.1	ENSG00000202373
HGNC:33063	SNORD115-44	NR_003359.1	ENSG00000202261
HGNC:33064	SNORD115-45	NR_003498	ENSG00000212380
HGNC:42798	SNORD115-46	NR_047033	
HGNC:33065	SNORD115-47	NR_003499	ENSG00000212528
HGNC:33343	SNORD115-48	NR_003362.1	ENSG00000201634
HGNC:32780	SNORD115@		
HGNC:33067	SNORD116-1	NR_003316	ENSG00000207063
HGNC:33068	SNORD116-2	NR_003317	ENSG00000207001
HGNC:33069	SNORD116-3	NR_003318	ENSG00000207014
HGNC:33070	SNORD116-4	NR_003319	ENSG00000275529
HGNC:33071	SNORD116-5	NR_003320	ENSG00000207191
HGNC:33072	SNORD116-6	NR_003321	ENSG00000207442
HGNC:33073	SNORD116-7	NR_003322	ENSG00000207133
HGNC:33074	SNORD116-8	NR_003323	ENSG00000207093
HGNC:33075	SNORD116-9	NR_003324	ENSG00000206727
HGNC:33076	SNORD116-10	NR_003325	ENSG00000200661
HGNC:33077	SNORD116-11	NR_003326	ENSG00000206609
HGNC:33078	SNORD116-12	NR_003327	ENSG00000207197
HGNC:33079	SNORD116-13	NR_003328	ENSG00000207137
HGNC:33080	SNORD116-14	NR_003329	ENSG00000206621
HGNC:33081	SNORD116-15	NR_003330	ENSG00000207174
HGNC:33082	SNORD116-16	NR_003331	ENSG00000207263
HGNC:33083	SNORD116-17	NR_003332	ENSG00000206656
HGNC:33084	SNORD116-18	NR_003333	ENSG00000206688
HGNC:33085	SNORD116-19	NR_001290	ENSG00000207460
HGNC:33086	SNORD116-20	NR_003334	ENSG00000278715
HGNC:33087	SNORD116-21	NR_003335	ENSG00000277785
HGNC:33088	SNORD116-22	NR_003336	ENSG00000275127
HGNC:33089	SNORD116-23	NR_003337	ENSG00000207375
HGNC:33090	SNORD116-24	NR_003338	ENSG00000207279
HGNC:33091	SNORD116-25	NR_003339	ENSG00000252326
HGNC:33092	SNORD116-26	NR_003340	ENSG00000251815
HGNC:33093	SNORD116-27	NR_003341	ENSG00000251896
HGNC:33347	SNORD116-28	NR_003361	ENSG00000278123
HGNC:33348	SNORD116-29	NR_003360	ENSG00000207245
HGNC:42797	SNORD116-30	NR_047032	ENSG00000252277
HGNC:32781	SNORD116@		
HGNC:32742	SNORD117	NR_003140	ENSG00000201785
HGNC:32952	SNORD118	NR_033294	ENSG00000200463
HGNC:33558	SNORD119	NR_003684	
HGNC:33560	SNORD121A	NR_003685	ENSG00000238886
HGNC:33569	SNORD121B	NR_102370	ENSG00000238300
HGNC:33562	SNORD123	NR_003689	ENSG00000239112
HGNC:33563	SNORD124	NR_102369	ENSG00000238793
HGNC:33564	SNORD125	NR_003686	ENSG00000239127
HGNC:33565	SNORD126	NR_003693	ENSG00000238344
HGNC:33555	SNORD127	NR_003691	ENSG00000239043
HGNC:50409	SNORD128	NR_132752	
HGNC:50410	SNORD129	NR_132972	
HGNC:50411	SNORD130	NR_132973	
HGNC:50412	SNORD131	NR_132974	
HGNC:50413	SNORD132	NR_132975	
HGNC:50414	SNORD133	NR_132753	
HGNC:50415	SNORD134	NR_132755	
HGNC:50416	SNORD135	NR_132756	
HGNC:50417	SNORD136	NR_132757	
HGNC:50419	SNORD137	NR_132976	
HGNC:50420	SNORD138	NR_145802	
HGNC:50421	SNORD139	NR_000026	
HGNC:51405	SNORD140	NR_132979	
HGNC:51406	SNORD141A	NR_132980	
HGNC:51407	SNORD141B	NR_132981	
HGNC:50389	SNORD142	NR_132758	
HGNC:50400	SNORD143	NR_132759	
HGNC:50401	SNORD144	NR_132760	
HGNC:51859	SNORD145	NR_145816	
HGNC:51860	SNORD146	NR_145791	
HGNC:51861	SNORD147	NR_145810	
HGNC:51862	SNORD148	NR_145810	
HGNC:51863	SNORD149	NR_145785	
HGNC:51864	SNORD150	NR_145809	
HGNC:51865	SNORD151	NR_145813	
HGNC:51866	SNORD152	NR_145800	
HGNC:51867	SNORD153	NR_145790	
HGNC:51868	SNORD154	NR_145814	
HGNC:51869	SNORD155	NR_145779	
HGNC:51870	SNORD156	NR_145788	
HGNC:51871	SNORD157	NR_145781	
HGNC:51872	SNORD158	NR_145811	
HGNC:51873	SNORD159	NR_145780	
HGNC:51874	SNORD160	NR_145793	
HGNC:51875	SNORD161	NR_145782	
HGNC:51876	SNORD162	NR_145783	
HGNC:51877	SNORD163	NR_145787	
HGNC:51878	SNORD164	NR_145794	
HGNC:51879	SNORD165	NR_145804	
HGNC:51880	SNORD166	NR_145796	
HGNC:51881	SNORD167	NR_145806	
HGNC:51882	SNORD168	NR_145799	
HGNC:51883	SNORD169	NR_145786	
HGNC:51884	SNORD170	NR_145815	
HGNC:51885	SNORD171		
HGNC:51886	SNORD172	NR_145812	
HGNC:51887	SNORD173	NR_145795	
HGNC:51888	SNORD174		
HGNC:51889	SNORD175	NR_145805	
HGNC:15931	SNPH	NM_014723	ENSG00000101298
HGNC:30598	SNRK	NM_017719	ENSG00000163788
HGNC:41269	SNRK-AS1		ENSG00000234617
HGNC:14161	SNRNP25	NM_024571	ENSG00000161981
HGNC:30240	SNRNP27	NM_006857	ENSG00000124380
HGNC:30852	SNRNP35	NM_007020	ENSG00000184209
HGNC:30857	SNRNP40	NM_004814	ENSG00000060688
HGNC:56562	SNRNP40P1	NG_005750	ENSG00000227709
HGNC:21368	SNRNP48	NM_152551	ENSG00000168566
HGNC:11150	SNRNP70	NM_003089	ENSG00000104852
HGNC:30859	SNRNP200	NM_014014	ENSG00000144028
HGNC:11151	SNRPA	NM_004596	ENSG00000077312
HGNC:11152	SNRPA1	NM_003090	ENSG00000131876
HGNC:55431	SNRPA1-DT		ENSG00000259172
HGNC:54744	SNRPA1P1	NG_001551	ENSG00000144158
HGNC:11153	SNRPB		ENSG00000125835
HGNC:11154	SNRPB1		
HGNC:11155	SNRPB2	NM_003092	ENSG00000125870
HGNC:56423	SNRPB2P1	NG_025700	ENSG00000241804
HGNC:11156	SNRPBL1		
HGNC:38665	SNRPBP1		ENSG00000223550
HGNC:11157	SNRPC	NM_003093	ENSG00000124562
HGNC:49816	SNRPCP1	NG_013309	ENSG00000238001
HGNC:49817	SNRPCP2	NG_013307	ENSG00000251235
HGNC:49818	SNRPCP3	NG_013315	ENSG00000244668
HGNC:49819	SNRPCP4	NG_013310	ENSG00000264186
HGNC:49820	SNRPCP5		ENSG00000255522
HGNC:49821	SNRPCP6	NG_013320	ENSG00000254683
HGNC:49822	SNRPCP7	NG_013316	
HGNC:49823	SNRPCP8	NG_013326	ENSG00000250580
HGNC:49824	SNRPCP9	NG_013317	ENSG00000231812
HGNC:49825	SNRPCP10		ENSG00000243794
HGNC:49826	SNRPCP11	NG_013313	ENSG00000241346
HGNC:49827	SNRPCP12	NG_013318	
HGNC:49828	SNRPCP13		ENSG00000249799
HGNC:49829	SNRPCP14	NG_013319	ENSG00000254805
HGNC:49830	SNRPCP15	NG_013321	ENSG00000230106
HGNC:49831	SNRPCP16		ENSG00000250342
HGNC:49832	SNRPCP17		ENSG00000254311
HGNC:49833	SNRPCP18	NG_013311	ENSG00000259464
HGNC:49834	SNRPCP19	NG_013312	ENSG00000234999
HGNC:49835	SNRPCP20		ENSG00000267182
HGNC:11158	SNRPD1	NM_006938	ENSG00000167088
HGNC:11159	SNRPD2	NM_004597	ENSG00000125743
HGNC:31459	SNRPD2P1	NG_023172	ENSG00000228938
HGNC:38598	SNRPD2P2	NR_033826	ENSG00000223982
HGNC:11160	SNRPD3	NM_004175	ENSG00000100028
HGNC:11161	SNRPE	NM_003094	ENSG00000182004
HGNC:35244	SNRPEP1	NG_008773	
HGNC:20733	SNRPEP2	NG_006656	ENSG00000256968
HGNC:43445	SNRPEP3	NG_008888	ENSG00000227624
HGNC:43446	SNRPEP4	NG_023307	ENSG00000233270
HGNC:43447	SNRPEP5		ENSG00000225642
HGNC:43571	SNRPEP6		ENSG00000217824
HGNC:43572	SNRPEP7		ENSG00000225990
HGNC:43573	SNRPEP8		ENSG00000231399
HGNC:43574	SNRPEP9		ENSG00000214124
HGNC:43575	SNRPEP10		ENSG00000227002
HGNC:54746	SNRPEP11		ENSG00000230299
HGNC:11162	SNRPF	NM_003095	ENSG00000139343
HGNC:55452	SNRPF-DT	NR_135014	ENSG00000258343
HGNC:16551	SNRPFP1		ENSG00000231878
HGNC:39665	SNRPFP2		ENSG00000229786
HGNC:39666	SNRPFP3		ENSG00000225501
HGNC:39667	SNRPFP4		ENSG00000235627
HGNC:11163	SNRPG		ENSG00000143977
HGNC:20033	SNRPGP1		ENSG00000258577
HGNC:30999	SNRPGP2		ENSG00000264350
HGNC:39322	SNRPGP3		ENSG00000239919
HGNC:39323	SNRPGP4		ENSG00000267203
HGNC:39324	SNRPGP5		ENSG00000235763
HGNC:39325	SNRPGP6		ENSG00000205433
HGNC:39326	SNRPGP7		ENSG00000242915
HGNC:39327	SNRPGP8		ENSG00000226718
HGNC:39328	SNRPGP9		ENSG00000228551
HGNC:39329	SNRPGP10		ENSG00000235363
HGNC:39330	SNRPGP11		ENSG00000229906
HGNC:39331	SNRPGP12		ENSG00000226734
HGNC:39332	SNRPGP13		ENSG00000231480
HGNC:42039	SNRPGP14		ENSG00000236577
HGNC:49371	SNRPGP15		ENSG00000224543
HGNC:49373	SNRPGP16		ENSG00000255287
HGNC:49372	SNRPGP17		ENSG00000271063
HGNC:49374	SNRPGP18		ENSG00000257979
HGNC:49375	SNRPGP19		ENSG00000270526
HGNC:49376	SNRPGP20		ENSG00000271496
HGNC:11164	SNRPN	NM_003097	ENSG00000128739
HGNC:11165	SNRPNL1		
HGNC:11166	SNRPNP1		
HGNC:13737	SNT1		
HGNC:13738	SNT2B1		
HGNC:13739	SNT2B2		
HGNC:11167	SNTA1	NM_003098	ENSG00000101400
HGNC:11168	SNTB1	NM_021021	ENSG00000172164
HGNC:11169	SNTB2		ENSG00000168807
HGNC:13740	SNTG1		ENSG00000147481
HGNC:13741	SNTG2	NM_018968	ENSG00000172554
HGNC:54058	SNTG2-AS1	NR_136151	ENSG00000235688
HGNC:11170	SNTL		
HGNC:33706	SNTN	NM_001080537	ENSG00000188817
HGNC:7819	SNU13	NM_001003796	ENSG00000100138
HGNC:14245	SNUPN	NM_005701	ENSG00000169371
HGNC:11171	SNURF	NM_005678	ENSG00000273173
HGNC:29543	SNURFL		ENSG00000173954
HGNC:16696	SNW1	NM_012245	ENSG00000100603
HGNC:11172	SNX1	NM_003099	ENSG00000028528
HGNC:11173	SNX2	NM_003100	ENSG00000205302
HGNC:41514	SNX2P1		ENSG00000270585
HGNC:41515	SNX2P2		ENSG00000236460
HGNC:11174	SNX3		ENSG00000112335
HGNC:41516	SNX3P1X		ENSG00000230543
HGNC:41517	SNX3P1Y		ENSG00000278585
HGNC:11175	SNX4	NM_003794	ENSG00000114520
HGNC:14969	SNX5		ENSG00000089006
HGNC:41512	SNX5P1		ENSG00000249858
HGNC:41513	SNX5P2		ENSG00000258033
HGNC:14970	SNX6		ENSG00000129515
HGNC:41511	SNX6P1		ENSG00000267920
HGNC:14971	SNX7		ENSG00000162627
HGNC:14972	SNX8		ENSG00000106266
HGNC:14973	SNX9		ENSG00000130340
HGNC:40699	SNX9-AS1		ENSG00000236324
HGNC:14974	SNX10		ENSG00000086300
HGNC:55845	SNX10-AS1		ENSG00000225792
HGNC:14975	SNX11		ENSG00000002919
HGNC:14976	SNX12	NM_013346	ENSG00000147164
HGNC:21335	SNX13	NM_015132	ENSG00000071189
HGNC:14977	SNX14	NM_153816	ENSG00000135317
HGNC:14978	SNX15		ENSG00000110025
HGNC:14980	SNX16	NM_022133	ENSG00000104497
HGNC:14979	SNX17	NM_014748	ENSG00000115234
HGNC:19245	SNX18		ENSG00000178996
HGNC:38442	SNX18P1Y	NG_024792	ENSG00000274162
HGNC:39610	SNX18P2		ENSG00000232843
HGNC:39611	SNX18P3		ENSG00000225345
HGNC:39612	SNX18P4		ENSG00000229146
HGNC:39613	SNX18P5	NG_023822	ENSG00000275144
HGNC:39614	SNX18P6		
HGNC:39615	SNX18P7		ENSG00000234373
HGNC:39616	SNX18P8		ENSG00000231390
HGNC:39617	SNX18P9		ENSG00000224185
HGNC:39618	SNX18P10	NG_025018	ENSG00000279213
HGNC:39619	SNX18P11	NG_025050	
HGNC:39620	SNX18P12	NG_025020	ENSG00000279718
HGNC:39621	SNX18P13		ENSG00000230965
HGNC:39622	SNX18P14		ENSG00000235571
HGNC:39623	SNX18P15		
HGNC:39624	SNX18P16		
HGNC:39625	SNX18P17	NG_027137	
HGNC:39626	SNX18P18	NG_026983	
HGNC:39627	SNX18P19	NG_026984	
HGNC:39628	SNX18P20	NG_027139	
HGNC:39629	SNX18P21	NG_027138	
HGNC:39630	SNX18P22	NG_027140	
HGNC:39631	SNX18P23		ENSG00000250016
HGNC:39632	SNX18P24		ENSG00000251539
HGNC:39633	SNX18P25	NG_025209	ENSG00000249337
HGNC:39634	SNX18P26		ENSG00000227568
HGNC:39635	SNX18P27		ENSG00000253418
HGNC:21532	SNX19	NM_014758	ENSG00000120451
HGNC:16765	SNX19P1		ENSG00000228184
HGNC:38115	SNX19P2	NG_006945	ENSG00000235500
HGNC:38116	SNX19P3	NG_006944	ENSG00000264570
HGNC:41510	SNX19P4		ENSG00000276531
HGNC:30390	SNX20	NM_153337	ENSG00000167208
HGNC:16154	SNX21	NM_033421	ENSG00000124104
HGNC:16315	SNX22	NM_024798	ENSG00000157734
HGNC:21533	SNX24	NM_014035	ENSG00000064652
HGNC:21883	SNX25	NM_031953	ENSG00000109762
HGNC:41509	SNX25P1		ENSG00000236809
HGNC:20073	SNX27	NM_030918	ENSG00000143376
HGNC:30542	SNX29		ENSG00000048471
HGNC:31913	SNX29P1	NR_045011	ENSG00000158482
HGNC:31914	SNX29P2	NR_002939	ENSG00000271699
HGNC:23685	SNX30		ENSG00000148158
HGNC:55835	SNX30-DT		ENSG00000226609
HGNC:28605	SNX31	NM_152628	ENSG00000174226
HGNC:26423	SNX32	NM_152760	ENSG00000172803
HGNC:28468	SNX33	NM_153271	ENSG00000173548
HGNC:48590	SNX33P1		ENSG00000267609
HGNC:11176	SOAT		
HGNC:11177	SOAT1	NM_003101	ENSG00000057252
HGNC:11178	SOAT2		ENSG00000167780
HGNC:29256	SOBP	NM_018013	ENSG00000112320
HGNC:54421	SOCAR		ENSG00000240350
HGNC:19383	SOCS1		ENSG00000185338
HGNC:19382	SOCS2		ENSG00000120833
HGNC:27054	SOCS2-AS1	NR_038263	ENSG00000246985
HGNC:16069	SOCS2P1	NG_002411	ENSG00000237662
HGNC:19330	SOCS2P2		ENSG00000224465
HGNC:19391	SOCS3		ENSG00000184557
HGNC:52799	SOCS3-DT	NR_110845	ENSG00000266970
HGNC:19392	SOCS4		ENSG00000180008
HGNC:16852	SOCS5		ENSG00000171150
HGNC:44597	SOCS5P1		ENSG00000236610
HGNC:44598	SOCS5P2		ENSG00000224682
HGNC:44599	SOCS5P3		ENSG00000235805
HGNC:44600	SOCS5P4		ENSG00000227536
HGNC:44601	SOCS5P5		ENSG00000216904
HGNC:16833	SOCS6		ENSG00000170677
HGNC:54990	SOCS6P1	NG_026718	ENSG00000215120
HGNC:29846	SOCS7	NM_014598	ENSG00000274211
HGNC:11179	SOD1	NM_000454	ENSG00000142168
HGNC:55683	SOD1-DT		ENSG00000234509
HGNC:45134	SOD1P1		ENSG00000219074
HGNC:45135	SOD1P2		ENSG00000261282
HGNC:45136	SOD1P3		ENSG00000253651
HGNC:11180	SOD2	NM_000636	ENSG00000291237
HGNC:53445	SOD2-OT1	NR_037166	ENSG00000285427
HGNC:45268	SOD2P1		ENSG00000234257
HGNC:11181	SOD3		ENSG00000109610
HGNC:16111	SOGA1	NM_199181	ENSG00000149639
HGNC:21494	SOGA3	NM_001012279	ENSG00000214338
HGNC:27845	SOHLH1	NM_001012415	ENSG00000165643
HGNC:26026	SOHLH2	NM_017826	ENSG00000120669
HGNC:11183	SON	NM_138927	ENSG00000159140
HGNC:30608	SONP1	NG_001549	
HGNC:14565	SORBS1		ENSG00000095637
HGNC:24098	SORBS2	NM_003603	ENSG00000154556
HGNC:41039	SORBS2-AS1		ENSG00000233110
HGNC:30907	SORBS3	NM_005775	ENSG00000120896
HGNC:16697	SORCS1	NM_052918	ENSG00000108018
HGNC:16698	SORCS2	NM_020777	ENSG00000184985
HGNC:16699	SORCS3	NM_014978	ENSG00000156395
HGNC:45244	SORCS3-AS1		ENSG00000226387
HGNC:11184	SORD		ENSG00000140263
HGNC:49919	SORD2P		ENSG00000259479
HGNC:11185	SORL1	NM_003105	ENSG00000137642
HGNC:55594	SORL1-AS1		ENSG00000246790
HGNC:11186	SORT1	NM_002959	ENSG00000134243
HGNC:11187	SOS1	NM_005633	ENSG00000115904
HGNC:41385	SOS1-IT1		ENSG00000229692
HGNC:11188	SOS2		ENSG00000100485
HGNC:13771	SOST	NM_025237	ENSG00000167941
HGNC:21748	SOSTDC1	NM_015464	ENSG00000171243
HGNC:27033	SOWAHA	NM_175873	ENSG00000198944
HGNC:32958	SOWAHB	NM_001029870	ENSG00000186212
HGNC:26149	SOWAHC	NM_023016	ENSG00000198142
HGNC:37984	SOWAHCP1		
HGNC:54506	SOWAHCP2		ENSG00000279720
HGNC:54507	SOWAHCP3		
HGNC:54508	SOWAHCP4		
HGNC:54509	SOWAHCP5		ENSG00000278631
HGNC:32960	SOWAHD	NM_001105576	ENSG00000187808
HGNC:11189	SOX1	NM_005986	ENSG00000182968
HGNC:42733	SOX1-OT	NR_120392	ENSG00000224243
HGNC:11195	SOX2	NM_003106	ENSG00000181449
HGNC:20209	SOX2-OT	NR_004053	ENSG00000242808
HGNC:11199	SOX3		ENSG00000134595
HGNC:11200	SOX4	NM_003107	ENSG00000124766
HGNC:11201	SOX5	NM_006940	ENSG00000134532
HGNC:53311	SOX5-AS1	NR_120472	ENSG00000256120
HGNC:11202	SOX5P1	NG_002726	ENSG00000254376
HGNC:16421	SOX6	NM_033326	ENSG00000110693
HGNC:18196	SOX7		ENSG00000171056
HGNC:11203	SOX8		ENSG00000005513
HGNC:11204	SOX9	NM_000346	ENSG00000125398
HGNC:49321	SOX9-AS1	NR_103738	ENSG00000234899
HGNC:11190	SOX10	NM_006941	ENSG00000100146
HGNC:11191	SOX11	NM_003108	ENSG00000176887
HGNC:11198	SOX12	NM_006943	ENSG00000177732
HGNC:11192	SOX13	NM_005686	ENSG00000143842
HGNC:11193	SOX14	NM_004189	ENSG00000168875
HGNC:11196	SOX15	NM_006942	ENSG00000129194
HGNC:18122	SOX17		ENSG00000164736
HGNC:11194	SOX18		ENSG00000203883
HGNC:11197	SOX21	NM_007084	ENSG00000125285
HGNC:39807	SOX21-AS1	NR_046514	ENSG00000227640
HGNC:30635	SOX30	NM_007017	ENSG00000039600
HGNC:35122	SOX30P1		
HGNC:11205	SP1		ENSG00000185591
HGNC:11207	SP2	NM_003110	ENSG00000167182
HGNC:51341	SP2-AS1	NR_103856	ENSG00000234494
HGNC:55330	SP2-DT	NR_135480	ENSG00000264920
HGNC:11208	SP3	NM_003111	ENSG00000172845
HGNC:35430	SP3P	NG_004748	ENSG00000225530
HGNC:11209	SP4	NM_003112	ENSG00000105866
HGNC:14529	SP5	NM_001003845	ENSG00000204335
HGNC:14530	SP6	NM_199262	ENSG00000189120
HGNC:17321	SP7		ENSG00000170374
HGNC:19196	SP8		ENSG00000164651
HGNC:30690	SP9	NM_001145250	ENSG00000217236
HGNC:11206	SP100	NM_003113	ENSG00000067066
HGNC:5401	SP110	NM_080424	ENSG00000135899
HGNC:17133	SP140	NM_007237	ENSG00000079263
HGNC:25105	SP140L	NM_138402	ENSG00000185404
HGNC:11210	SPA17	NM_017425	ENSG00000064199
HGNC:23224	SPA17P1	NG_001328	ENSG00000236797
HGNC:27244	SPAAR	NM_001348107	ENSG00000235387
HGNC:14967	SPACA1		ENSG00000118434
HGNC:16260	SPACA3	NM_173847	ENSG00000141316
HGNC:16441	SPACA4	NM_133498	ENSG00000177202
HGNC:31353	SPACA5	NM_205856	ENSG00000171489
HGNC:19142	SPACA5B	NM_001079900	ENSG00000171478
HGNC:27113	SPACA6	NM_001316972	ENSG00000182310
HGNC:49383	SPACA6-AS1		ENSG00000269959
HGNC:29575	SPACA7	NM_145248	ENSG00000153498
HGNC:55609	SPACA7BP		ENSG00000275989
HGNC:1367	SPACA9	NM_018956	ENSG00000165698
HGNC:22135	SPACDR	NM_001004323	ENSG00000185955
HGNC:11211	SPACR		
HGNC:55808	SPADH		ENSG00000286135
HGNC:11212	SPAG1	NM_172218	ENSG00000104450
HGNC:11213	SPAG2		
HGNC:11214	SPAG4	NM_003116	ENSG00000061656
HGNC:13452	SPAG5	NM_006461	ENSG00000076382
HGNC:41140	SPAG5-AS1	NR_040012	ENSG00000227543
HGNC:11215	SPAG6		ENSG00000077327
HGNC:11216	SPAG7	NM_004890	ENSG00000091640
HGNC:14105	SPAG8	NM_012436	ENSG00000137098
HGNC:14524	SPAG9	NM_003971	ENSG00000008294
HGNC:14528	SPAG10		
HGNC:33342	SPAG11A	NM_001081552	ENSG00000178287
HGNC:14534	SPAG11B	NM_058202, NM_058200, NM_058201, NM_016512, NM_058203, NM_058206, NM_058207	ENSG00000164871
HGNC:23225	SPAG16	NM_024532	ENSG00000144451
HGNC:52674	SPAG16-DT	NR_144752	ENSG00000196096
HGNC:26620	SPAG17	NM_206996	ENSG00000155761
HGNC:11217	SPAM1		ENSG00000106304
HGNC:14327	SPANX		
HGNC:11218	SPANXA1	NM_013453	ENSG00000198021
HGNC:14328	SPANXA2		ENSG00000203926
HGNC:31683	SPANXA2-OT1	NR_037183	ENSG00000277215
HGNC:14329	SPANXB1	NM_032461	ENSG00000227234
HGNC:14330	SPANXB2		
HGNC:14331	SPANXC	NM_022661	ENSG00000198573
HGNC:14332	SPANXD		ENSG00000196406
HGNC:18408	SPANXE		
HGNC:18409	SPANXF1		
HGNC:18447	SPANXF2		
HGNC:33174	SPANXN1	NM_001009614	ENSG00000203923
HGNC:33175	SPANXN2	NM_001009615	ENSG00000268988
HGNC:33176	SPANXN3	NM_001009609	ENSG00000189252
HGNC:33177	SPANXN4	NM_001009613	ENSG00000189326
HGNC:33178	SPANXN5	NM_001009616	ENSG00000204363
HGNC:16351	SPAR		
HGNC:11219	SPARC	NM_003118	ENSG00000113140
HGNC:11220	SPARCL1		ENSG00000152583
HGNC:18514	SPART		ENSG00000133104
HGNC:39933	SPART-AS1	NR_045180	ENSG00000120664
