"","Chr","Start","ID","Gene","bp_cum"
"25857",17,9896320,"ENSG00000109047","RCVRN",25857
"25858",17,9910609,"ENSG00000007237","GAS7",25858
"25859",17,10291820,"ENSG00000273388","AC005291.2",25859
"25860",17,10300865,"ENSG00000006788","MYH13",25860
"25861",17,10320392,"ENSG00000264067","AC005291.1",25861
"25862",17,10383132,"ENSG00000272736","AC005323.2",25862
"25863",17,10383144,"ENSG00000272975","MYHAS",25863
"25864",17,10390322,"ENSG00000133020","MYH8",25864
"25865",17,10443290,"ENSG00000264424","MYH4",25865
"25866",17,10492307,"ENSG00000109061","MYH1",25866
"25867",17,10521148,"ENSG00000125414","MYH2",25867
"25868",17,10579040,"ENSG00000214970","AC005323.1",25868
"25869",17,10628526,"ENSG00000109063","MYH3",25869
"25870",17,10658542,"ENSG00000261433","AC002347.1",25870
"25871",17,10672474,"ENSG00000133028","SCO1",25871
"25872",17,10680734,"ENSG00000263388","AC002347.2",25872
"25873",17,10697594,"ENSG00000170222","ADPRM",25873
"25874",17,10699015,"ENSG00000187824","TMEM220",25874
"25875",17,10729777,"ENSG00000263400","TMEM220-AS1",25875
"25876",17,10741267,"ENSG00000264016","AC015908.3",25876
"25877",17,10792059,"ENSG00000266114","AC015908.4",25877
"25878",17,10794913,"ENSG00000263429","TMEM238L",25878
"25879",17,10822475,"ENSG00000233670","PIRT",25879
"25880",17,10844674,"ENSG00000263508","AC015908.2",25880
"25881",17,11241263,"ENSG00000188803","SHISA6",25881
"25882",17,11288205,"ENSG00000264727","AC005725.1",25882
"25883",17,11598431,"ENSG00000007174","DNAH9",25883
"25884",17,11874932,"ENSG00000263684","AC005209.1",25884
"25885",17,11953889,"ENSG00000266368","AC005410.2",25885
"25886",17,11977439,"ENSG00000154957","ZNF18",25886
"25887",17,12020824,"ENSG00000065559","MAP2K4",25887
"25888",17,12201600,"ENSG00000265400","AC005244.2",25888
"25889",17,12549782,"ENSG00000179136","LINC00670",25889
"25890",17,12665890,"ENSG00000141052","MYOCD",25890
"25891",17,12671862,"ENSG00000227274","AC005358.1",25891
"25892",17,12760140,"ENSG00000265489","AC005358.2",25892
"25893",17,12789539,"ENSG00000006740","ARHGAP44",25893
"25894",17,12982613,"ENSG00000277621","AC005277.2",25894
"25895",17,12990149,"ENSG00000263707","AC005277.1",25895
"25896",17,12992391,"ENSG00000006744","ELAC2",25896
"25897",17,13095908,"ENSG00000273098","AC005303.1",25897
"25898",17,13299184,"ENSG00000234634","LINC02093",25898
"25899",17,13495689,"ENSG00000153976","HS3ST3A1",25899
"25900",17,13909231,"ENSG00000265494","AC005304.2",25900
"25901",17,13932720,"ENSG00000233852","AC005304.1",25901
"25902",17,13957748,"ENSG00000266744","AC005304.3",25902
"25903",17,14069496,"ENSG00000006695","COX10",25903
"25904",17,14210488,"ENSG00000231595","AC005224.1",25904
"25905",17,14235673,"ENSG00000223510","CDRT15",25905
"25906",17,14295512,"ENSG00000262786","AC005224.2",25906
"25907",17,14301083,"ENSG00000125430","HS3ST3B1",25907
"25908",17,14303854,"ENSG00000266709","AC005224.4",25908
"25909",17,14327335,"ENSG00000266378","AC005224.3",25909
"25910",17,14374139,"ENSG00000230647","AC022816.1",25910
"25911",17,14725729,"ENSG00000226130","AC013248.1",25911
"25912",17,14767583,"ENSG00000205325","AC005863.1",25912
"25913",17,14834638,"ENSG00000238212","LINC02096",25913
"25914",17,15014805,"ENSG00000232058","AC005772.1",25914
"25915",17,15030975,"ENSG00000259944","CDRT7",25915
"25916",17,15105237,"ENSG00000265163","CDRT8",25916
"25917",17,15229777,"ENSG00000109099","PMP22",25917
"25918",17,15261015,"ENSG00000265445","AC005703.3",25918
"25919",17,15267461,"ENSG00000230971","AC005703.1",25919
"25920",17,15276562,"ENSG00000237377","AC005703.2",25920
"25921",17,15303811,"ENSG00000125409","TEKT3",25921
"25922",17,15379864,"ENSG00000266667","AC005703.4",25922
"25923",17,15436015,"ENSG00000239704","CDRT4",25923
"25924",17,15436021,"ENSG00000259024","TVP23C-CDRT4",25924
"25925",17,15502264,"ENSG00000175106","TVP23C",25925
"25926",17,15530773,"ENSG00000266538","AC005838.2",25926
"25927",17,15565483,"ENSG00000241322","CDRT1",25927
"25928",17,15571491,"ENSG00000251537","AC005324.3",25928
"25929",17,15627960,"ENSG00000221926","TRIM16",25929
"25930",17,15651590,"ENSG00000266261","AC005324.5",25930
"25931",17,15699577,"ENSG00000187607","ZNF286A",25931
"25932",17,15699692,"ENSG00000255104","AC005324.4",25932
"25933",17,15732247,"ENSG00000214946","TBC1D26",25933
"25934",17,15735023,"ENSG00000233002","AC005324.1",25934
"25935",17,15761614,"ENSG00000233193","AC005324.2",25935
"25936",17,15787787,"ENSG00000265519","AC015922.3",25936
"25937",17,15789016,"ENSG00000276855","AC015922.4",25937
"25938",17,15806241,"ENSG00000237057","LINC02087",25938
"25939",17,15944917,"ENSG00000170425","ADORA2B",25939
"25940",17,15976560,"ENSG00000214941","ZSWIM7",25940
"25941",17,15999380,"ENSG00000011295","TTC19",25941
"25942",17,16023323,"ENSG00000275413","AC002553.2",25942
"25943",17,16029157,"ENSG00000141027","NCOR1",25943
"25944",17,16040472,"ENSG00000227782","AC002553.1",25944
"25945",17,16217191,"ENSG00000108474","PIGL",25945
"25946",17,16342534,"ENSG00000166582","CENPV",25946
"25947",17,16380798,"ENSG00000170315","UBB",25947
"25948",17,16382152,"ENSG00000265401","AC093484.3",25948
"25949",17,16414524,"ENSG00000264739","AC093484.2",25949
"25950",17,16415542,"ENSG00000187688","TRPV2",25950
"25951",17,16440479,"ENSG00000266651","AC093484.4",25951
"25952",17,16441577,"ENSG00000181350","LRRC75A",25952
"25953",17,16551387,"ENSG00000141040","ZNF287",25953
"25954",17,16620737,"ENSG00000197566","ZNF624",25954
"25955",17,16653904,"ENSG00000264765","AC098850.2",25955
"25956",17,16689537,"ENSG00000170160","CCDC144A",25956
"25957",17,16690261,"ENSG00000266302","AC098850.3",25957
"25958",17,16788248,"ENSG00000264673","AC098850.1",25958
"25959",17,16804627,"ENSG00000264729","AC022596.1",25959
"25960",17,16861146,"ENSG00000283033","AC022596.2",25960
"25961",17,16929816,"ENSG00000240505","TNFRSF13B",25961
"25962",17,16975999,"ENSG00000230709","AC104024.1",25962
"25963",17,16988329,"ENSG00000230969","LINC02090",25963
"25964",17,17011914,"ENSG00000260328","AC104024.2",25964
"25965",17,17042545,"ENSG00000133030","MPRIP",25965
"25966",17,17076038,"ENSG00000225442","MPRIP-AS1",25966
"25967",17,17167946,"ENSG00000263624","AC055811.1",25967
"25968",17,17200995,"ENSG00000179598","PLD6",25968
"25969",17,17202649,"ENSG00000264187","AC055811.2",25969
"25970",17,17212212,"ENSG00000154803","FLCN",25970
"25971",17,17235433,"ENSG00000266498","AC055811.3",25971
"25972",17,17246820,"ENSG00000141030","COPS3",25972
"25973",17,17303335,"ENSG00000205309","NT5M",25973
"25974",17,17476986,"ENSG00000141026","MED9",25974
"25975",17,17494437,"ENSG00000108551","RASD1",25975
"25976",17,17505563,"ENSG00000133027","PEMT",25976
"25977",17,17507351,"ENSG00000265511","AC020558.2",25977
"25978",17,17591428,"ENSG00000264666","AC020558.1",25978
"25979",17,17674026,"ENSG00000223979","SMCR2",25979
"25980",17,17681473,"ENSG00000108557","RAI1",25980
"25981",17,17759154,"ENSG00000237328","RAI1-AS1",25981
"25982",17,17776686,"ENSG00000226746","SMCR5",25982
"25983",17,17810399,"ENSG00000072310","SREBF1",25983
"25984",17,17843511,"ENSG00000175662","TOM1L2",25984
"25985",17,17858227,"ENSG00000197815","AC122129.1",25985
"25986",17,17972813,"ENSG00000171962","DRC3",25986
"25987",17,17977409,"ENSG00000171953","ATPAF2",25987
"25988",17,18039292,"ENSG00000141034","GID4",25988
"25989",17,18087886,"ENSG00000108591","DRG2",25989
"25990",17,18108706,"ENSG00000091536","MYO15A",25990
"25991",17,18172625,"ENSG00000266677","AC087164.1",25991
"25992",17,18183078,"ENSG00000091542","ALKBH5",25992
"25993",17,18225587,"ENSG00000131899","LLGL1",25993
"25994",17,18244836,"ENSG00000177731","FLII",25994
"25995",17,18260534,"ENSG00000177427","MIEF2",25995
"25996",17,18268080,"ENSG00000260647","AC127537.1",25996
"25997",17,18271428,"ENSG00000177302","TOP3A",25997
"25998",17,18315310,"ENSG00000176994","SMCR8",25998
"25999",17,18327860,"ENSG00000176974","SHMT1",25999
"26000",17,18377662,"ENSG00000214860","EVPLL",26000
"26001",17,18379855,"ENSG00000264177","AL353997.2",26001
"26002",17,18411159,"ENSG00000220161","LINC02076",26002
"26003",17,18476737,"ENSG00000171916","LGALS9C",26003
"26004",17,18635006,"ENSG00000189375","TBC1D28",26004
"26005",17,18658429,"ENSG00000249459","ZNF286B",26005
"26006",17,18697998,"ENSG00000108448","TRIM16L",26006
"26007",17,18744024,"ENSG00000171931","FBXW10",26007
"26008",17,18780995,"ENSG00000171928","TVP23B",26008
"26009",17,18809956,"ENSG00000265478","AC107982.3",26009
"26010",17,18840085,"ENSG00000141127","PRPSAP2",26010
"26011",17,18859354,"ENSG00000264273","AC107982.2",26011
"26012",17,18950345,"ENSG00000154025","SLC5A10",26012
"26013",17,18951625,"ENSG00000196893","AC090286.1",26013
"26014",17,18968789,"ENSG00000188522","FAM83G",26014
"26015",17,19020673,"ENSG00000154016","GRAP",26015
"26016",17,19077775,"ENSG00000230197","AC007952.3",26016
"26017",17,19091069,"ENSG00000263394","AC007952.7",26017
"26018",17,19112000,"ENSG00000262202","AC007952.4",26018
"26019",17,19127469,"ENSG00000189152","GRAPL",26019
"26020",17,19141017,"ENSG00000262319","AC007952.6",26020
"26021",17,19155727,"ENSG00000197665","AC007952.1",26021
"26022",17,19160789,"ENSG00000262292","AC007952.5",26022
"26023",17,19164209,"ENSG00000266311","AC007952.8",26023
"26024",17,19203825,"ENSG00000236022","AC106017.1",26024
"26025",17,19215615,"ENSG00000072134","EPN2",26025
"26026",17,19219143,"ENSG00000281856","AC106017.2",26026
"26027",17,19296596,"ENSG00000235397","EPN2-AS1",26027
"26028",17,19334308,"ENSG00000265263","AC124066.1",26028
"26029",17,19337554,"ENSG00000108641","B9D1",26029
"26030",17,19377721,"ENSG00000166484","MAPK7",26030
"26031",17,19383442,"ENSG00000166482","MFAP4",26031
"26032",17,19411125,"ENSG00000128482","RNF112",26032
"26033",17,19411786,"ENSG00000265126","AC004448.3",26033
"26034",17,19417804,"ENSG00000235979","AC004448.2",26034
"26035",17,19419035,"ENSG00000227078","LINC02094",26035
"26036",17,19457080,"ENSG00000231477","AC004448.1",26036
"26037",17,19495385,"ENSG00000142494","SLC47A1",26037
"26038",17,19560111,"ENSG00000262769","AC025627.1",26038
"26039",17,19648136,"ENSG00000072210","ALDH3A2",26039
"26040",17,19649373,"ENSG00000264932","AC115989.2",26040
"26041",17,19678288,"ENSG00000180638","SLC47A2",26041
"26042",17,19719059,"ENSG00000262681","AC005722.2",26042
"26043",17,19737682,"ENSG00000264785","AC005722.3",26043
"26044",17,19737984,"ENSG00000108602","ALDH3A1",26044
"26045",17,19770829,"ENSG00000083290","ULK2",26045
"26046",17,19868568,"ENSG00000276406","AC015726.2",26046
"26047",17,19896590,"ENSG00000270091","AC015726.1",26047
"26048",17,19904302,"ENSG00000108599","AKAP10",26048
"26049",17,20008051,"ENSG00000261033","AC005730.2",26049
"26050",17,20009344,"ENSG00000128487","SPECC1",26050
"26051",17,20185082,"ENSG00000263494","AC004702.1",26051
"26052",17,20433206,"ENSG00000265556","LINC01984",26052
"26053",17,20449395,"ENSG00000170298","LGALS9B",26053
"26054",17,20507413,"ENSG00000266925","AC015818.8",26054
"26055",17,20530042,"ENSG00000260907","AC015818.2",26055
"26056",17,20545371,"ENSG00000267075","AC015818.9",26056
"26057",17,20576667,"ENSG00000264422","AC015818.4",26057
"26058",17,20579724,"ENSG00000214819","CDRT15L2",26058
"26059",17,20612912,"ENSG00000227685","LINC02088",26059
"26060",17,20788071,"ENSG00000264215","AC126365.1",26060
"26061",17,20836447,"ENSG00000205212","CCDC144NL",26061
"26062",17,20855946,"ENSG00000266369","AC090774.3",26062
"26063",17,20868433,"ENSG00000233098","CCDC144NL-AS1",26063
"26064",17,20963722,"ENSG00000264660","AC107926.1",26064
"26065",17,20999593,"ENSG00000124422","USP22",26065
"26066",17,20999747,"ENSG00000263986","AC087393.2",26066
"26067",17,21075556,"ENSG00000236819","LINC01563",26067
"26068",17,21123364,"ENSG00000109016","DHRS7B",26068
"26069",17,21197280,"ENSG00000178307","TMEM11",26069
"26070",17,21214331,"ENSG00000235530","AC087294.1",26070
"26071",17,21238870,"ENSG00000274180","NATD1",26071
"26072",17,21284672,"ENSG00000034152","MAP2K3",26072
"26073",17,21376197,"ENSG00000184185","KCNJ12",26073
"26074",17,21456513,"ENSG00000265043","AC068418.2",26074
"26075",17,21457434,"ENSG00000264023","AC068418.1",26075
"26076",17,21519514,"ENSG00000265265","AC233702.5",26076
"26077",17,21524790,"ENSG00000212719","C17orf51",26077
"26078",17,21532974,"ENSG00000266466","AC233702.7",26078
"26079",17,21692523,"ENSG00000260458","KCNJ18",26079
"26080",17,22234328,"ENSG00000263609","LINC02002",26080
"26081",17,22266425,"ENSG00000264956","AC138761.3",26081
"26082",17,22298691,"ENSG00000178130","FAM27E5",26082
"26083",17,22406019,"ENSG00000276399","AC209154.2",26083
"26084",17,22420022,"ENSG00000261020","AC132825.3",26084
"26085",17,22523111,"ENSG00000256618","MTRNR2L1",26085
"26086",17,22524563,"ENSG00000243655","AC132825.2",26086
"26087",17,22676695,"ENSG00000264262","AC131274.1",26087
"26088",17,22692834,"ENSG00000265114","AC131274.4",26088
"26089",17,26989189,"ENSG00000264734","AC069061.2",26089
"26090",17,27237859,"ENSG00000265246","AC129926.1",26090
"26091",17,27294076,"ENSG00000109046","WSB1",26091
"26092",17,27333256,"ENSG00000266313","AC026254.2",26092
"26093",17,27456470,"ENSG00000141068","KSR1",26093
"26094",17,27623364,"ENSG00000266728","AC015688.4",26094
"26095",17,27625484,"ENSG00000266872","AC015688.6",26095
"26096",17,27629798,"ENSG00000168961","LGALS9",26096
"26097",17,27756766,"ENSG00000007171","NOS2",26097
"26098",17,27798806,"ENSG00000266202","AC005697.1",26098
"26099",17,27874645,"ENSG00000266527","AC005697.2",26099
"26100",17,27878314,"ENSG00000232859","LYRM9",26100
"26101",17,27929548,"ENSG00000260019","LINC01992",26101
"26102",17,28041737,"ENSG00000087095","NLK",26102
"26103",17,28219285,"ENSG00000267644","AC061975.7",26103
"26104",17,28232590,"ENSG00000267259","ERVE-1",26104
"26105",17,28246454,"ENSG00000266830","AC061975.6",26105
"26106",17,28256438,"ENSG00000264486","AC061975.4",26106
"26107",17,28263634,"ENSG00000260777","AC061975.1",26107
"26108",17,28319095,"ENSG00000109084","TMEM97",26108
"26109",17,28328325,"ENSG00000109083","IFT20",26109
"26110",17,28335602,"ENSG00000109079","TNFAIP1",26110
"26111",17,28347177,"ENSG00000004142","POLDIP2",26111
"26112",17,28357581,"ENSG00000244045","TMEM199",26112
"26113",17,28361601,"ENSG00000265618","AC002094.2",26113
"26114",17,28364268,"ENSG00000274529","SEBOX",26114
"26115",17,28364288,"ENSG00000273171","AC002094.3",26115
"26116",17,28364356,"ENSG00000004139","SARM1",26116
"26117",17,28367276,"ENSG00000109072","VTN",26117
"26118",17,28394756,"ENSG00000076351","SLC46A1",26118
"26119",17,28405240,"ENSG00000265254","AC015917.2",26119
"26120",17,28455752,"ENSG00000258472","AC005726.1",26120
"26121",17,28473293,"ENSG00000007216","SLC13A2",26121
"26122",17,28506243,"ENSG00000109101","FOXN1",26122
"26123",17,28546707,"ENSG00000109103","UNC119",26123
"26124",17,28553383,"ENSG00000087111","PIGS",26124
"26125",17,28573115,"ENSG00000109107","ALDOC",26125
"26126",17,28573117,"ENSG00000265168","AC005726.4",26126
"26127",17,28577565,"ENSG00000076382","SPAG5",26127
"26128",17,28607963,"ENSG00000265287","AC005726.5",26128
"26129",17,28607964,"ENSG00000167524","SGK494",26129
"26130",17,28614440,"ENSG00000007202","KIAA0100",26130
"26131",17,28633206,"ENSG00000264044","AC005726.2",26131
"26132",17,28648356,"ENSG00000132581","SDF2",26132
"26133",17,28662091,"ENSG00000109111","SUPT6H",26133
"26134",17,28670054,"ENSG00000265205","AC010761.3",26134
"26135",17,28703197,"ENSG00000167525","PROCA1",26135
"26136",17,28714281,"ENSG00000109113","RAB34",26136
"26137",17,28719393,"ENSG00000198242","RPL23A",26137
"26138",17,28721487,"ENSG00000264577","AC010761.1",26138
"26139",17,28724348,"ENSG00000160606","TLCD1",26139
"26140",17,28725897,"ENSG00000160602","NEK8",26140
"26141",17,28727258,"ENSG00000267729","AC010761.6",26141
"26142",17,28732963,"ENSG00000265073","AC010761.2",26142
"26143",17,28743984,"ENSG00000076604","TRAF4",26143
"26144",17,28745569,"ENSG00000265474","AC010761.4",26144
"26145",17,28749731,"ENSG00000265840","AC010761.5",26145
"26146",17,28755978,"ENSG00000173065","FAM222B",26146
"26147",17,28854938,"ENSG00000132591","ERAL1",26147
"26148",17,28861072,"ENSG00000264066","AC024267.1",26148
"26149",17,28879335,"ENSG00000132589","FLOT2",26149
"26150",17,28892469,"ENSG00000264304","AC024267.3",26150
"26151",17,28897738,"ENSG00000266642","AC024267.6",26151
"26152",17,28897781,"ENSG00000167536","DHRS13",26152
"26153",17,28905250,"ENSG00000109118","PHF12",26153
"26154",17,28926275,"ENSG00000265845","AC024267.4",26154
"26155",17,28944796,"ENSG00000265908","AC024267.5",26155
"26156",17,28950513,"ENSG00000179761","PIPOX",26156
"26157",17,28954901,"ENSG00000063015","SEZ6",26157
"26158",17,29009799,"ENSG00000263613","AC024619.2",26158
"26159",17,29071124,"ENSG00000196535","MYO18A",26159
"26160",17,29073521,"ENSG00000221995","TIAF1",26160
"26161",17,29140483,"ENSG00000263709","AC024619.3",26161
"26162",17,29246863,"ENSG00000108255","CRYBA1",26162
"26163",17,29255836,"ENSG00000108256","NUFIP2",26163
"26164",17,29352069,"ENSG00000266111","AC068025.2",26164
"26165",17,29369717,"ENSG00000264808","AC068025.1",26165
"26166",17,29390464,"ENSG00000160551","TAOK1",26166
"26167",17,29560547,"ENSG00000264031","ABHD15-AS1",26167
"26168",17,29560547,"ENSG00000168792","ABHD15",26168
"26169",17,29566052,"ENSG00000167543","TP53I13",26169
"26170",17,29573469,"ENSG00000108262","GIT1",26170
"26171",17,29589769,"ENSG00000198720","ANKRD13B",26171
"26172",17,29591703,"ENSG00000264647","AC104564.4",26172
"26173",17,29614756,"ENSG00000167549","CORO6",26173
"26174",17,29625938,"ENSG00000141298","SSH2",26174
"26175",17,29639627,"ENSG00000263370","AC104564.1",26175
"26176",17,29761103,"ENSG00000263657","AC023389.1",26176
"26177",17,29863402,"ENSG00000263477","AC104982.1",26177
"26178",17,29929200,"ENSG00000176927","EFCAB5",26178
"26179",17,30059339,"ENSG00000265289","AC104996.1",26179
"26180",17,30090366,"ENSG00000265394","AC104984.2",26180
"26181",17,30115521,"ENSG00000126653","NSRP1",26181
"26182",17,30122429,"ENSG00000265739","AC104984.3",26182
"26183",17,30144062,"ENSG00000266987","AC104984.6",26183
"26184",17,30194319,"ENSG00000108576","SLC6A4",26184
"26185",17,30204318,"ENSG00000264125","AC104984.1",26185
"26186",17,30238741,"ENSG00000266120","AC104984.4",26186
"26187",17,30248195,"ENSG00000108578","BLMH",26187
"26188",17,30316333,"ENSG00000182271","TMIGD1",26188
"26189",17,30378905,"ENSG00000108582","CPD",26189
"26190",17,30477362,"ENSG00000108587","GOSR1",26190
"26191",17,30550493,"ENSG00000263860","AC011840.3",26191
"26192",17,30557112,"ENSG00000266733","TBC1D29",26192
"26193",17,30557732,"ENSG00000266775","AC011840.5",26193
"26194",17,30564057,"ENSG00000259928","AC011840.2",26194
"26195",17,30726305,"ENSG00000265443","AC127024.3",26195
"26196",17,30729469,"ENSG00000263603","AC127024.2",26196
"26197",17,30769388,"ENSG00000176390","CRLF3",26197
"26198",17,30792372,"ENSG00000266490","AC127024.5",26198
"26199",17,30803654,"ENSG00000276250","AC127024.6",26199
"26200",17,30831970,"ENSG00000176208","ATAD5",26200
"26201",17,30834325,"ENSG00000265334","AC130324.2",26201
"26202",17,30863921,"ENSG00000263531","AC130324.1",26202
"26203",17,30897336,"ENSG00000172171","TEFM",26203
"26204",17,30899110,"ENSG00000275185","AC130324.3",26204
"26205",17,30906344,"ENSG00000184060","ADAP2",26205
"26206",17,30956280,"ENSG00000230113","AC138207.1",26206
"26207",17,30964935,"ENSG00000265743","AC138207.5",26207
"26208",17,30968785,"ENSG00000181481","RNF135",26208
"26209",17,30978610,"ENSG00000266340","AC138207.7",26209
"26210",17,31090787,"ENSG00000264107","AC138207.2",26210
"26211",17,31094927,"ENSG00000196712","NF1",26211
"26212",17,31272013,"ENSG00000126861","OMG",26212
"26213",17,31303766,"ENSG00000185862","EVI2B",26213
"26214",17,31305213,"ENSG00000265118","AC134669.1",26214
